transaction_id,customer_id,product_code,product_category,transaction_date,quantity,unit_price,gross_revenue,net_revenue,tax_amount,reconciliation_status,source_vs_gl_variance,gl_vs_bank_variance,days_to_post
TXN-0000223,C0117,P040,Services,2024-11-06,8,83.13,798.02,665.02,133.0,MATCHED,0.0,0.0,2
TXN-0000224,C0196,P027,Software,2024-05-06,9,86.27,931.75,776.46,155.29,MATCHED,0.0,0.0,5
TXN-0000225,C0093,P049,Software,2024-02-09,9,77.43,836.23,696.86,139.37,GL_VARIANCE,18.41,0.0,4
TXN-0000226,C0147,P008,Services,2024-10-01,9,52.68,568.93,474.11,94.82,MATCHED,0.0,0.0,1
TXN-0000227,C0184,P011,Electronics,2024-10-25,2,446.48,1071.55,892.96,178.59,MATCHED,0.0,0.0,3
TXN-0000228,C0107,P006,Software,2024-08-21,1,924.17,1109.0,924.17,184.83,GL_VARIANCE,6.11,0.0,4
TXN-0000229,C0102,P004,Clothing,2024-05-10,5,16.06,96.35,80.29,16.06,MATCHED,0.0,0.0,0
TXN-0000230,C0180,P048,Software,2024-02-02,7,59.06,496.12,413.43,82.69,MATCHED,0.0,0.0,4
TXN-0000231,C0074,P004,Clothing,2024-07-28,8,14.26,136.93,114.11,22.82,MATCHED,0.0,0.0,1
TXN-0000232,C0098,P050,Furniture,2024-08-17,7,20.09,168.76,140.63,28.13,MATCHED,0.0,0.0,3
TXN-0000233,C0168,P025,Software,2024-06-27,9,34.47,372.23,310.19,62.04,MATCHED,0.0,0.0,0
TXN-0000234,C0001,P012,Services,2024-01-12,3,530.47,1909.7,1591.42,318.28,MATCHED,0.0,0.0,2
TXN-0000235,C0059,P030,Clothing,2024-05-06,9,10.07,108.73,90.61,18.12,MATCHED,0.0,0.0,3
TXN-0000236,C0170,P023,Services,2024-08-02,2,293.07,703.38,586.15,117.23,MATCHED,0.0,0.0,4
TXN-0000237,C0018,P050,Furniture,2024-02-21,4,95.22,457.04,380.87,76.17,MATCHED,0.0,0.0,4
TXN-0000238,C0190,P003,Electronics,2024-01-23,1,1052.7,1263.24,1052.7,210.54,MATCHED,0.0,0.0,3
TXN-0000239,C0129,P029,Software,2024-05-28,1,425.75,510.9,425.75,85.15,MATCHED,0.0,0.0,1
TXN-0000240,C0078,P047,Electronics,2024-03-14,6,204.62,1473.3,1227.75,245.55,MATCHED,0.0,0.0,5
TXN-0000241,C0152,P034,Services,2024-03-30,1,665.25,798.3,665.25,133.05,MISSING_IN_GL,0.0,0.0,5
TXN-0000242,C0135,P044,Software,2024-06-12,6,95.07,684.48,570.4,114.08,MATCHED,0.0,0.0,5
TXN-0000243,C0122,P027,Software,2024-05-03,3,185.4,667.43,556.19,111.24,MISSING_IN_GL,0.0,0.0,1
TXN-0000244,C0144,P020,Clothing,2024-07-30,8,13.4,128.62,107.18,21.44,MATCHED,0.0,0.0,3
TXN-0000245,C0085,P036,Clothing,2024-11-27,5,15.54,93.24,77.7,15.54,MATCHED,0.0,0.0,0
TXN-0000246,C0069,P029,Software,2024-07-12,4,221.34,1062.42,885.35,177.07,MATCHED,0.0,0.0,5
TXN-0000247,C0144,P039,Services,2024-04-21,4,280.88,1348.21,1123.51,224.7,BANK_VARIANCE,0.0,40.69,3
TXN-0000248,C0049,P014,Furniture,2024-03-01,1,360.84,433.01,360.84,72.17,MATCHED,0.0,0.0,5
TXN-0000249,C0102,P049,Software,2024-05-02,10,60.92,731.03,609.19,121.84,MATCHED,0.0,0.0,4
TXN-0000250,C0079,P021,Furniture,2024-05-13,9,36.96,399.18,332.65,66.53,MATCHED,0.0,0.0,2
TXN-0000251,C0053,P033,Software,2024-07-08,8,114.01,1094.53,912.11,182.42,MATCHED,0.0,0.0,2
TXN-0000252,C0067,P027,Software,2024-10-10,3,94.76,341.15,284.29,56.86,MATCHED,0.0,0.0,4
TXN-0000253,C0059,P038,Furniture,2024-07-13,4,79.0,379.2,316.0,63.2,MATCHED,0.0,0.0,4
TXN-0000254,C0196,P016,Electronics,2024-09-07,6,187.34,1348.87,1124.06,224.81,MATCHED,0.0,0.0,5
TXN-0000255,C0036,P042,Clothing,2024-10-06,6,16.09,115.87,96.56,19.31,MATCHED,0.0,0.0,3
TXN-0000256,C0009,P012,Services,2024-02-08,1,1500.28,1800.34,1500.28,300.06,MISSING_IN_GL,0.0,0.0,5
TXN-0000257,C0182,P004,Clothing,2024-03-18,4,24.7,118.55,98.79,19.76,MATCHED,0.0,0.0,0
TXN-0000258,C0169,P014,Furniture,2024-09-06,10,25.17,302.06,251.72,50.34,BANK_VARIANCE,0.0,11.49,0
TXN-0000259,C0185,P001,Software,2024-05-20,1,649.16,778.99,649.16,129.83,MISSING_IN_GL,0.0,0.0,4
TXN-0000260,C0028,P019,Clothing,2024-02-19,7,4.51,37.85,31.54,6.31,MATCHED,0.0,0.0,4
TXN-0000261,C0069,P010,Clothing,2024-07-22,5,10.34,62.03,51.69,10.34,MATCHED,0.0,0.0,0
TXN-0000262,C0077,P024,Electronics,2024-12-16,4,436.26,2094.06,1745.05,349.01,MATCHED,0.0,0.0,0
TXN-0000263,C0104,P042,Clothing,2024-07-13,1,119.25,143.1,119.25,23.85,MATCHED,0.0,0.0,3
TXN-0000264,C0128,P036,Clothing,2024-08-10,3,24.28,87.41,72.84,14.57,MATCHED,0.0,0.0,5
TXN-0000265,C0011,P022,Software,2024-04-27,2,337.19,809.27,674.39,134.88,MISSING_IN_GL,0.0,0.0,1
TXN-0000266,C0176,P045,Services,2024-05-23,1,1465.07,1758.08,1465.07,293.01,MATCHED,0.0,0.0,4
TXN-0000267,C0054,P037,Furniture,2024-10-27,6,49.57,356.92,297.43,59.49,MATCHED,0.0,0.0,1
TXN-0000268,C0042,P049,Software,2024-10-15,2,432.76,1038.62,865.52,173.1,MATCHED,0.0,0.0,1
TXN-0000269,C0099,P037,Furniture,2024-03-12,9,38.93,420.48,350.4,70.08,MATCHED,0.0,0.0,5
TXN-0000270,C0026,P047,Electronics,2024-08-11,6,92.65,667.06,555.88,111.18,MATCHED,0.0,0.0,1
TXN-0000271,C0199,P005,Services,2024-06-16,10,80.87,970.45,808.71,161.74,MATCHED,0.0,0.0,0
TXN-0000272,C0092,P041,Furniture,2024-10-10,8,22.75,218.4,182.0,36.4,MATCHED,0.0,0.0,3
TXN-0000273,C0198,P028,Electronics,2024-11-12,7,100.11,840.9,700.75,140.15,MATCHED,0.0,0.0,2
TXN-0000274,C0183,P016,Electronics,2024-11-20,3,470.9,1695.24,1412.7,282.54,MATCHED,0.0,0.0,1
TXN-0000275,C0079,P048,Software,2024-08-15,2,271.11,650.66,542.22,108.44,MATCHED,0.0,0.0,2
TXN-0000276,C0115,P049,Software,2024-10-12,3,150.77,542.78,452.32,90.46,MATCHED,0.0,0.0,4
TXN-0000277,C0024,P033,Software,2024-11-01,6,92.67,667.24,556.03,111.21,MISSING_IN_GL,0.0,0.0,4
TXN-0000278,C0200,P021,Furniture,2024-02-13,7,51.3,430.94,359.12,71.82,MATCHED,0.0,0.0,5
TXN-0000279,C0044,P036,Clothing,2024-12-16,10,11.15,133.76,111.47,22.29,MISSING_IN_GL,0.0,0.0,3
TXN-0000280,C0017,P011,Electronics,2024-03-26,8,79.68,764.92,637.43,127.49,MATCHED,0.0,0.0,3
TXN-0000281,C0065,P018,Electronics,2024-05-06,2,509.25,1222.19,1018.49,203.7,MATCHED,0.0,0.0,5
TXN-0000282,C0035,P041,Furniture,2024-06-04,8,31.09,298.49,248.74,49.75,MATCHED,0.0,0.0,0
TXN-0000283,C0167,P026,Clothing,2024-10-31,6,9.98,71.88,59.9,11.98,GL_VARIANCE,1.01,0.0,1
TXN-0000284,C0102,P020,Clothing,2024-06-12,4,14.71,70.63,58.86,11.77,GL_VARIANCE,0.93,0.0,2
TXN-0000285,C0084,P048,Software,2024-07-11,10,77.12,925.46,771.22,154.24,MATCHED,0.0,0.0,2
TXN-0000286,C0047,P026,Clothing,2024-12-15,4,15.71,75.42,62.85,12.57,BANK_VARIANCE,0.0,3.13,4
TXN-0000287,C0178,P002,Electronics,2024-02-05,4,434.14,2083.87,1736.56,347.31,GL_VARIANCE,69.26,0.0,3
TXN-0000288,C0169,P044,Software,2024-03-19,4,156.12,749.38,624.48,124.9,MATCHED,0.0,0.0,5
TXN-0000289,C0137,P028,Electronics,2024-09-16,10,151.53,1818.3,1515.25,303.05,GL_VARIANCE,44.12,0.0,5
TXN-0000290,C0153,P027,Software,2024-11-22,6,109.62,789.28,657.73,131.55,MISSING_IN_GL,0.0,0.0,0
TXN-0000291,C0166,P007,Software,2024-11-09,6,137.79,992.06,826.72,165.34,MATCHED,0.0,0.0,0
TXN-0000292,C0111,P037,Furniture,2024-02-24,7,56.44,474.1,395.08,79.02,MATCHED,0.0,0.0,0
TXN-0000293,C0149,P007,Software,2024-12-18,9,49.34,532.86,444.05,88.81,MISSING_IN_GL,0.0,0.0,4
TXN-0000294,C0039,P015,Software,2024-06-25,10,58.43,701.2,584.33,116.87,MISSING_IN_GL,0.0,0.0,0
TXN-0000295,C0187,P031,Software,2024-03-13,2,164.21,394.09,328.41,65.68,MATCHED,0.0,0.0,2
TXN-0000296,C0025,P020,Clothing,2024-08-12,9,6.76,73.06,60.88,12.18,GL_VARIANCE,1.07,0.0,5
TXN-0000297,C0006,P045,Services,2024-06-24,1,942.94,1131.53,942.94,188.59,MATCHED,0.0,0.0,5
TXN-0000298,C0045,P007,Software,2024-10-09,4,189.46,909.42,757.85,151.57,MISSING_IN_GL,0.0,0.0,1
TXN-0000299,C0162,P022,Software,2024-04-04,4,167.47,803.87,669.89,133.98,MATCHED,0.0,0.0,1
TXN-0000300,C0116,P041,Furniture,2024-10-30,10,29.72,356.63,297.19,59.44,MATCHED,0.0,0.0,3
TXN-0000301,C0148,P025,Software,2024-02-22,5,50.67,304.01,253.34,50.67,MATCHED,0.0,0.0,4
TXN-0000302,C0172,P012,Services,2024-09-07,2,419.48,1006.74,838.95,167.79,MATCHED,0.0,0.0,4
TXN-0000303,C0091,P041,Furniture,2024-08-22,7,27.72,232.82,194.02,38.8,BANK_VARIANCE,0.0,1.12,4
TXN-0000304,C0173,P012,Services,2024-03-09,5,275.3,1651.79,1376.49,275.3,BANK_VARIANCE,0.0,40.62,2
TXN-0000305,C0131,P008,Services,2024-07-17,6,114.38,823.55,686.29,137.26,MATCHED,0.0,0.0,3
TXN-0000306,C0178,P039,Services,2024-11-26,3,188.48,678.53,565.44,113.09,GL_VARIANCE,17.97,0.0,1
TXN-0000307,C0116,P036,Clothing,2024-11-13,3,15.01,54.02,45.02,9.0,MATCHED,0.0,0.0,0
TXN-0000308,C0144,P023,Services,2024-09-15,4,385.55,1850.65,1542.21,308.44,MATCHED,0.0,0.0,5
TXN-0000309,C0145,P032,Services,2024-01-16,8,111.37,1069.15,890.96,178.19,GL_VARIANCE,7.46,0.0,1
TXN-0000310,C0200,P019,Clothing,2024-08-22,5,6.59,39.53,32.94,6.59,MATCHED,0.0,0.0,4
TXN-0000311,C0147,P048,Software,2024-02-28,9,92.16,995.29,829.41,165.88,MATCHED,0.0,0.0,2
TXN-0000312,C0195,P050,Furniture,2024-08-13,9,29.21,315.52,262.93,52.59,MATCHED,0.0,0.0,4
TXN-0000313,C0009,P014,Furniture,2024-08-18,4,99.23,476.32,396.93,79.39,MATCHED,0.0,0.0,2
TXN-0000314,C0054,P023,Services,2024-10-28,2,717.32,1721.57,1434.64,286.93,MATCHED,0.0,0.0,5
TXN-0000315,C0158,P023,Services,2024-03-12,7,204.75,1719.91,1433.26,286.65,MATCHED,0.0,0.0,1
TXN-0000316,C0153,P014,Furniture,2024-10-02,9,37.96,409.96,341.63,68.33,MATCHED,0.0,0.0,1
TXN-0000317,C0132,P021,Furniture,2024-12-13,10,39.37,472.44,393.7,78.74,MATCHED,0.0,0.0,0
TXN-0000318,C0168,P009,Clothing,2024-03-05,1,116.65,139.98,116.65,23.33,MATCHED,0.0,0.0,5
TXN-0000319,C0126,P009,Clothing,2024-03-13,4,13.12,62.96,52.47,10.49,MATCHED,0.0,0.0,4
TXN-0000320,C0163,P041,Furniture,2024-02-17,8,22.58,216.74,180.62,36.12,MATCHED,0.0,0.0,3
TXN-0000321,C0084,P033,Software,2024-10-24,6,135.39,974.82,812.35,162.47,GL_VARIANCE,38.6,0.0,0
TXN-0000322,C0017,P050,Furniture,2024-09-30,8,44.27,424.98,354.15,70.83,MATCHED,0.0,0.0,3
TXN-0000323,C0083,P014,Furniture,2024-05-25,8,48.8,468.53,390.44,78.09,MATCHED,0.0,0.0,2
TXN-0000324,C0175,P036,Clothing,2024-01-25,8,10.25,98.41,82.01,16.4,MATCHED,0.0,0.0,0
TXN-0000325,C0041,P007,Software,2024-08-13,1,719.63,863.56,719.63,143.93,MATCHED,0.0,0.0,3
TXN-0000326,C0041,P001,Software,2024-05-20,3,331.29,1192.66,993.88,198.78,MATCHED,0.0,0.0,0
TXN-0000327,C0102,P042,Clothing,2024-11-16,3,20.81,74.93,62.44,12.49,MATCHED,0.0,0.0,2
TXN-0000328,C0001,P047,Electronics,2024-04-19,2,697.12,1673.1,1394.25,278.85,MATCHED,0.0,0.0,3
TXN-0000329,C0003,P005,Services,2024-12-22,8,69.91,671.09,559.24,111.85,MATCHED,0.0,0.0,2
TXN-0000330,C0099,P008,Services,2024-02-15,3,528.6,1902.95,1585.79,317.16,GL_VARIANCE,5.63,0.0,5
TXN-0000331,C0098,P007,Software,2024-03-09,5,65.48,392.88,327.4,65.48,MATCHED,0.0,0.0,5
TXN-0000332,C0113,P044,Software,2024-06-28,1,357.14,428.57,357.14,71.43,BANK_VARIANCE,0.0,11.61,5
TXN-0000333,C0056,P014,Furniture,2024-02-14,7,41.2,346.1,288.42,57.68,BANK_VARIANCE,0.0,9.9,0
TXN-0000334,C0110,P009,Clothing,2024-06-10,7,13.96,117.26,97.72,19.54,MATCHED,0.0,0.0,1
TXN-0000335,C0156,P016,Electronics,2024-05-25,9,91.55,988.69,823.91,164.78,BANK_VARIANCE,0.0,24.72,5
TXN-0000336,C0133,P002,Electronics,2024-11-06,5,318.93,1913.58,1594.65,318.93,MATCHED,0.0,0.0,4
TXN-0000337,C0127,P013,Clothing,2024-07-16,1,97.31,116.77,97.31,19.46,MATCHED,0.0,0.0,0
TXN-0000338,C0093,P016,Electronics,2024-06-11,9,124.94,1349.33,1124.44,224.89,MATCHED,0.0,0.0,1
TXN-0000339,C0175,P025,Software,2024-03-29,6,149.27,1074.73,895.61,179.12,MISSING_IN_GL,0.0,0.0,3
TXN-0000340,C0056,P050,Furniture,2024-01-21,1,121.9,146.28,121.9,24.38,MATCHED,0.0,0.0,0
TXN-0000341,C0109,P026,Clothing,2024-12-25,9,8.4,90.71,75.59,15.12,MATCHED,0.0,0.0,3
TXN-0000342,C0022,P006,Software,2024-06-07,3,243.47,876.48,730.4,146.08,MATCHED,0.0,0.0,0
TXN-0000343,C0084,P033,Software,2024-07-19,3,313.56,1128.83,940.69,188.14,MISSING_IN_GL,0.0,0.0,4
TXN-0000344,C0179,P041,Furniture,2024-08-11,2,164.49,394.76,328.97,65.79,MATCHED,0.0,0.0,5
TXN-0000345,C0117,P016,Electronics,2024-11-09,7,75.45,633.8,528.17,105.63,MATCHED,0.0,0.0,4
TXN-0000346,C0004,P004,Clothing,2024-12-28,3,19.28,69.41,57.84,11.57,MATCHED,0.0,0.0,1
TXN-0000347,C0133,P045,Services,2024-05-12,6,68.94,496.34,413.62,82.72,MISSING_IN_GL,0.0,0.0,1
TXN-0000348,C0198,P024,Electronics,2024-01-16,5,124.27,745.63,621.36,124.27,MATCHED,0.0,0.0,2
TXN-0000349,C0128,P028,Electronics,2024-08-21,10,81.72,980.6,817.17,163.43,MATCHED,0.0,0.0,4
TXN-0000350,C0041,P024,Electronics,2024-05-10,3,174.95,629.81,524.84,104.97,MATCHED,0.0,0.0,0
TXN-0000351,C0012,P037,Furniture,2024-01-07,9,33.58,362.69,302.24,60.45,MATCHED,0.0,0.0,1
TXN-0000352,C0010,P003,Electronics,2024-10-10,3,362.29,1304.26,1086.88,217.38,MATCHED,0.0,0.0,5
TXN-0000353,C0185,P048,Software,2024-06-12,4,185.44,890.14,741.78,148.36,MATCHED,0.0,0.0,2
TXN-0000354,C0058,P005,Services,2024-09-21,1,1085.84,1303.01,1085.84,217.17,MATCHED,0.0,0.0,0
TXN-0000355,C0084,P026,Clothing,2024-02-14,5,7.24,43.44,36.2,7.24,MATCHED,0.0,0.0,4
TXN-0000356,C0190,P030,Clothing,2024-11-14,10,3.07,36.86,30.72,6.14,MATCHED,0.0,0.0,1
TXN-0000357,C0195,P030,Clothing,2024-05-05,4,15.79,75.77,63.14,12.63,MISSING_IN_GL,0.0,0.0,1
TXN-0000358,C0163,P001,Software,2024-12-21,9,105.48,1139.16,949.3,189.86,MATCHED,0.0,0.0,0
TXN-0000359,C0053,P022,Software,2024-09-28,5,50.22,301.32,251.1,50.22,MATCHED,0.0,0.0,1
TXN-0000360,C0024,P027,Software,2024-01-23,3,206.34,742.82,619.02,123.8,MATCHED,0.0,0.0,1
TXN-0000361,C0149,P034,Services,2024-02-18,8,111.96,1074.8,895.67,179.13,MATCHED,0.0,0.0,4
TXN-0000362,C0170,P009,Clothing,2024-03-07,10,8.73,104.82,87.35,17.47,BANK_VARIANCE,0.0,0.28,1
TXN-0000363,C0082,P019,Clothing,2024-08-19,7,7.64,64.19,53.49,10.7,MATCHED,0.0,0.0,2
TXN-0000364,C0040,P015,Software,2024-02-24,10,30.6,367.22,306.02,61.2,MATCHED,0.0,0.0,1
TXN-0000365,C0198,P029,Software,2024-04-16,9,66.62,719.45,599.54,119.91,MATCHED,0.0,0.0,3
TXN-0000366,C0176,P020,Clothing,2024-06-04,2,35.85,86.04,71.7,14.34,MATCHED,0.0,0.0,5
TXN-0000367,C0024,P045,Services,2024-12-30,6,187.33,1348.75,1123.96,224.79,MATCHED,0.0,0.0,1
TXN-0000368,C0045,P023,Services,2024-01-16,5,175.1,1050.59,875.49,175.1,MATCHED,0.0,0.0,3
TXN-0000369,C0036,P029,Software,2024-03-03,2,333.49,800.36,666.97,133.39,GL_VARIANCE,3.41,0.0,0
TXN-0000370,C0103,P004,Clothing,2024-07-09,3,34.91,125.68,104.73,20.95,MATCHED,0.0,0.0,5
TXN-0000371,C0020,P041,Furniture,2024-01-12,10,38.13,457.52,381.27,76.25,MATCHED,0.0,0.0,0
TXN-0000372,C0085,P013,Clothing,2024-03-03,3,37.07,133.46,111.22,22.24,MATCHED,0.0,0.0,0
TXN-0000373,C0128,P030,Clothing,2024-01-16,7,4.94,41.47,34.56,6.91,MATCHED,0.0,0.0,3
TXN-0000374,C0072,P044,Software,2024-08-16,3,190.0,684.0,570.0,114.0,MATCHED,0.0,0.0,1
TXN-0000375,C0141,P003,Electronics,2024-09-02,5,255.81,1534.85,1279.04,255.81,GL_VARIANCE,26.35,0.0,0
TXN-0000376,C0064,P006,Software,2024-11-18,4,114.96,551.8,459.83,91.97,MISSING_IN_GL,0.0,0.0,4
TXN-0000377,C0125,P002,Electronics,2024-06-25,6,297.62,2142.83,1785.69,357.14,GL_VARIANCE,48.62,0.0,4
TXN-0000378,C0153,P033,Software,2024-04-22,1,491.2,589.44,491.2,98.24,MATCHED,0.0,0.0,0
TXN-0000379,C0092,P050,Furniture,2024-10-26,8,23.04,221.14,184.28,36.86,MISSING_IN_GL,0.0,0.0,1
TXN-0000380,C0189,P011,Electronics,2024-01-29,5,117.04,702.22,585.18,117.04,MISSING_IN_GL,0.0,0.0,1
TXN-0000381,C0046,P037,Furniture,2024-05-01,6,58.99,424.74,353.95,70.79,MATCHED,0.0,0.0,4
TXN-0000382,C0181,P021,Furniture,2024-12-24,10,34.19,410.23,341.86,68.37,MATCHED,0.0,0.0,2
TXN-0000383,C0045,P037,Furniture,2024-09-08,4,67.27,322.9,269.08,53.82,GL_VARIANCE,7.3,0.0,0
TXN-0000384,C0123,P006,Software,2024-01-01,1,292.13,350.56,292.13,58.43,MISSING_IN_GL,0.0,0.0,2
TXN-0000385,C0016,P040,Services,2024-01-12,3,213.92,770.11,641.76,128.35,MATCHED,0.0,0.0,1
TXN-0000386,C0094,P038,Furniture,2024-02-07,2,155.71,373.69,311.41,62.28,MISSING_IN_GL,0.0,0.0,2
TXN-0000387,C0078,P046,Clothing,2024-06-14,2,57.38,137.72,114.77,22.95,MATCHED,0.0,0.0,1
TXN-0000388,C0045,P011,Electronics,2024-12-28,8,179.84,1726.42,1438.68,287.74,MATCHED,0.0,0.0,4
TXN-0000389,C0171,P045,Services,2024-10-28,6,244.59,1761.02,1467.52,293.5,MATCHED,0.0,0.0,1
TXN-0000390,C0187,P025,Software,2024-01-01,3,160.04,576.14,480.12,96.02,MATCHED,0.0,0.0,5
TXN-0000391,C0047,P037,Furniture,2024-11-04,10,21.75,260.98,217.48,43.5,MATCHED,0.0,0.0,2
TXN-0000392,C0085,P040,Services,2024-02-09,8,83.13,798.08,665.07,133.01,MATCHED,0.0,0.0,1
TXN-0000393,C0115,P023,Services,2024-01-06,2,789.43,1894.63,1578.86,315.77,MATCHED,0.0,0.0,2
TXN-0000394,C0185,P014,Furniture,2024-01-01,5,34.97,209.83,174.86,34.97,MATCHED,0.0,0.0,0
TXN-0000395,C0127,P025,Software,2024-07-12,3,192.89,694.4,578.67,115.73,MATCHED,0.0,0.0,2
TXN-0000396,C0042,P035,Software,2024-08-19,10,53.15,637.81,531.51,106.3,MATCHED,0.0,0.0,0
TXN-0000397,C0088,P003,Electronics,2024-03-28,2,424.06,1017.76,848.13,169.63,MATCHED,0.0,0.0,3
TXN-0000398,C0153,P011,Electronics,2024-11-10,2,719.09,1725.82,1438.18,287.64,MATCHED,0.0,0.0,3
TXN-0000399,C0041,P046,Clothing,2024-01-28,3,10.93,39.35,32.79,6.56,BANK_VARIANCE,0.0,1.46,0
TXN-0000400,C0068,P022,Software,2024-12-04,9,44.91,484.99,404.16,80.83,MISSING_IN_GL,0.0,0.0,2
TXN-0000401,C0126,P020,Clothing,2024-03-19,10,5.14,61.66,51.38,10.28,MISSING_IN_GL,0.0,0.0,0
TXN-0000402,C0007,P024,Electronics,2024-04-15,10,45.52,546.18,455.15,91.03,GL_VARIANCE,4.55,0.0,1
TXN-0000403,C0102,P041,Furniture,2024-08-29,2,93.77,225.05,187.54,37.51,MATCHED,0.0,0.0,3
TXN-0000404,C0095,P043,Clothing,2024-07-14,7,7.69,64.62,53.85,10.77,MATCHED,0.0,0.0,2
TXN-0000405,C0058,P012,Services,2024-05-17,8,116.87,1121.92,934.93,186.99,MATCHED,0.0,0.0,4
TXN-0000406,C0172,P004,Clothing,2024-06-25,2,21.8,52.32,43.6,8.72,MATCHED,0.0,0.0,4
TXN-0000407,C0100,P027,Software,2024-09-24,9,108.67,1173.64,978.03,195.61,MATCHED,0.0,0.0,3
TXN-0000408,C0122,P035,Software,2024-06-02,10,76.53,918.36,765.3,153.06,MATCHED,0.0,0.0,0
TXN-0000409,C0147,P026,Clothing,2024-12-12,9,12.36,133.5,111.25,22.25,BANK_VARIANCE,0.0,5.01,4
TXN-0000410,C0055,P010,Clothing,2024-04-08,3,13.61,49.0,40.83,8.17,MATCHED,0.0,0.0,1
TXN-0000411,C0161,P003,Electronics,2024-03-16,7,145.94,1225.87,1021.56,204.31,MATCHED,0.0,0.0,4
TXN-0000412,C0100,P017,Services,2024-10-11,2,391.85,940.44,783.7,156.74,MATCHED,0.0,0.0,3
TXN-0000413,C0180,P036,Clothing,2024-11-15,8,7.42,71.22,59.35,11.87,MATCHED,0.0,0.0,4
TXN-0000414,C0146,P034,Services,2024-10-28,3,446.01,1605.62,1338.02,267.6,MATCHED,0.0,0.0,4
TXN-0000415,C0074,P049,Software,2024-10-01,2,486.81,1168.34,973.62,194.72,BANK_VARIANCE,0.0,37.95,2
TXN-0000416,C0045,P027,Software,2024-05-21,10,44.81,537.72,448.1,89.62,BANK_VARIANCE,0.0,10.6,3
TXN-0000417,C0102,P010,Clothing,2024-06-18,7,12.23,102.77,85.64,17.13,MATCHED,0.0,0.0,5
TXN-0000418,C0006,P016,Electronics,2024-06-21,5,103.31,619.85,516.54,103.31,MATCHED,0.0,0.0,2
TXN-0000419,C0035,P020,Clothing,2024-06-02,2,27.61,66.28,55.23,11.05,MATCHED,0.0,0.0,5
TXN-0000420,C0049,P029,Software,2024-08-14,7,118.65,996.62,830.52,166.1,BANK_VARIANCE,0.0,26.81,1
TXN-0000421,C0132,P027,Software,2024-03-22,6,134.28,966.85,805.71,161.14,MATCHED,0.0,0.0,0
TXN-0000422,C0050,P020,Clothing,2024-04-12,9,10.43,112.63,93.86,18.77,BANK_VARIANCE,0.0,0.15,0
TXN-0000423,C0071,P016,Electronics,2024-07-07,6,82.44,593.58,494.65,98.93,MATCHED,0.0,0.0,3
TXN-0000424,C0096,P033,Software,2024-09-07,1,547.71,657.25,547.71,109.54,MATCHED,0.0,0.0,4
TXN-0000425,C0090,P029,Software,2024-06-25,10,38.32,459.83,383.19,76.64,MISSING_IN_GL,0.0,0.0,1
TXN-0000426,C0099,P017,Services,2024-01-26,5,259.75,1558.5,1298.75,259.75,MATCHED,0.0,0.0,1
TXN-0000427,C0174,P037,Furniture,2024-04-15,4,83.49,400.74,333.95,66.79,MATCHED,0.0,0.0,2
TXN-0000428,C0166,P042,Clothing,2024-03-29,1,66.86,80.23,66.86,13.37,GL_VARIANCE,3.05,0.0,4
TXN-0000429,C0109,P001,Software,2024-07-11,5,83.57,501.4,417.83,83.57,MATCHED,0.0,0.0,2
TXN-0000430,C0027,P030,Clothing,2024-01-04,9,5.85,63.22,52.68,10.54,BANK_VARIANCE,0.0,1.05,4
TXN-0000431,C0077,P043,Clothing,2024-12-16,9,13.0,140.38,116.98,23.4,BANK_VARIANCE,0.0,3.57,0
TXN-0000432,C0067,P031,Software,2024-12-01,6,49.65,357.46,297.88,59.58,MATCHED,0.0,0.0,5
TXN-0000433,C0154,P042,Clothing,2024-07-25,4,14.22,68.27,56.89,11.38,MATCHED,0.0,0.0,5
TXN-0000434,C0067,P021,Furniture,2024-08-02,8,38.03,365.08,304.23,60.85,MATCHED,0.0,0.0,3
TXN-0000435,C0088,P025,Software,2024-04-23,10,80.25,963.06,802.55,160.51,MATCHED,0.0,0.0,5
TXN-0000436,C0077,P035,Software,2024-03-28,6,121.46,874.49,728.74,145.75,MISSING_IN_GL,0.0,0.0,5
TXN-0000437,C0186,P036,Clothing,2024-10-13,3,15.43,55.56,46.3,9.26,MATCHED,0.0,0.0,1
TXN-0000438,C0058,P044,Software,2024-06-06,4,231.17,1109.63,924.69,184.94,MATCHED,0.0,0.0,3
TXN-0000439,C0121,P022,Software,2024-01-28,8,66.09,634.51,528.76,105.75,MATCHED,0.0,0.0,5
TXN-0000440,C0129,P038,Furniture,2024-03-02,8,34.26,328.91,274.09,54.82,MATCHED,0.0,0.0,5
TXN-0000441,C0052,P025,Software,2024-06-24,3,215.79,776.86,647.38,129.48,MATCHED,0.0,0.0,3
TXN-0000442,C0184,P037,Furniture,2024-04-02,3,122.62,441.42,367.85,73.57,MATCHED,0.0,0.0,0
TXN-0000443,C0002,P032,Services,2024-08-19,6,133.19,958.99,799.16,159.83,MATCHED,0.0,0.0,2
TXN-0000444,C0200,P014,Furniture,2024-02-15,3,109.45,394.03,328.36,65.67,GL_VARIANCE,12.89,0.0,1
TXN-0000445,C0010,P040,Services,2024-09-30,7,131.49,1104.54,920.45,184.09,GL_VARIANCE,17.65,0.0,1
TXN-0000446,C0049,P047,Electronics,2024-01-10,6,158.95,1144.43,953.69,190.74,MISSING_IN_GL,0.0,0.0,5
TXN-0000447,C0034,P001,Software,2024-02-22,6,120.0,864.02,720.02,144.0,MATCHED,0.0,0.0,3
